rgn_id,taxa_code,year,tonnes,taxa
15,Banana prawn_72,1973,70,Banana prawn
15,Banana prawn_72,1974,104,Banana prawn
15,Banana prawn_72,1975,128,Banana prawn
15,Banana prawn_72,1976,158,Banana prawn
15,Banana prawn_72,1977,195,Banana prawn
15,Banana prawn_72,1978,241,Banana prawn
15,Banana prawn_72,1979,140,Banana prawn
15,Banana prawn_72,1980,64,Banana prawn
15,Banana prawn_72,1981,119,Banana prawn
15,Banana prawn_72,1982,126,Banana prawn
15,Banana prawn_72,1983,909,Banana prawn
15,Banana prawn_72,1984,2500,Banana prawn
15,Banana prawn_72,1985,2500,Banana prawn
15,Banana prawn_72,1986,2481,Banana prawn
15,Banana prawn_72,1987,2690,Banana prawn
15,Banana prawn_72,1988,2727,Banana prawn
15,Banana prawn_72,1989,3458,Banana prawn
15,Banana prawn_72,1990,779,Banana prawn
15,Banana prawn_72,1991,1445,Banana prawn
15,Banana prawn_72,1992,760,Banana prawn
15,Banana prawn_72,1993,230,Banana prawn
15,Banana prawn_72,1994,378,Banana prawn
15,Banana prawn_72,1995,346,Banana prawn
15,Banana prawn_72,1996,709,Banana prawn
15,Banana prawn_72,1997,687,Banana prawn
15,Banana prawn_72,1998,741,Banana prawn
15,Banana prawn_72,1999,1038,Banana prawn
15,Banana prawn_72,2000,1014,Banana prawn
15,Banana prawn_72,2001,1276,Banana prawn
15,Banana prawn_72,2002,1541,Banana prawn
15,Banana prawn_72,2003,1517,Banana prawn
15,Banana prawn_72,2004,1471,Banana prawn
15,Banana prawn_72,2005,1519,Banana prawn
15,Banana prawn_72,2006,1647,Banana prawn
15,Banana prawn_72,2007,2115,Banana prawn
15,Banana prawn_72,2008,2070,Banana prawn
15,Banana prawn_72,2009,2204,Banana prawn
15,Banana prawn_72,2010,2077,Banana prawn
15,Banana prawn_72,2011,1974,Banana prawn
15,Banana prawn_72,2012,1879,Banana prawn
15,Banana prawn_72,2013,1871,Banana prawn
15,Banana prawn_72,2014,1827,Banana prawn
15,Banana prawn_72,2015,1646,Banana prawn
15,Banana prawn_72,2016,1674,Banana prawn
15,Barramundi(=Giant seaperch)_73,1990,779,Barramundi(=Giant seaperch)
15,Barramundi(=Giant seaperch)_73,1991,4698,Barramundi(=Giant seaperch)
15,Barramundi(=Giant seaperch)_73,1992,36,Barramundi(=Giant seaperch)
15,Barramundi(=Giant seaperch)_73,1993,14,Barramundi(=Giant seaperch)
15,Barramundi(=Giant seaperch)_73,1994,3,Barramundi(=Giant seaperch)
15,Barramundi(=Giant seaperch)_73,1995,0,Barramundi(=Giant seaperch)
15,Barramundi(=Giant seaperch)_73,1996,0,Barramundi(=Giant seaperch)
15,Barramundi(=Giant seaperch)_73,1997,0,Barramundi(=Giant seaperch)
15,Barramundi(=Giant seaperch)_73,1998,0,Barramundi(=Giant seaperch)
15,Barramundi(=Giant seaperch)_73,1999,0,Barramundi(=Giant seaperch)
15,Barramundi(=Giant seaperch)_73,2000,0,Barramundi(=Giant seaperch)
15,Barramundi(=Giant seaperch)_73,2001,0,Barramundi(=Giant seaperch)
15,Barramundi(=Giant seaperch)_73,2002,0,Barramundi(=Giant seaperch)
15,Barramundi(=Giant seaperch)_73,2003,0,Barramundi(=Giant seaperch)
15,Barramundi(=Giant seaperch)_73,2004,0,Barramundi(=Giant seaperch)
15,Barramundi(=Giant seaperch)_73,2005,0,Barramundi(=Giant seaperch)
15,Barramundi(=Giant seaperch)_73,2006,0,Barramundi(=Giant seaperch)
15,Barramundi(=Giant seaperch)_73,2007,0,Barramundi(=Giant seaperch)
15,Barramundi(=Giant seaperch)_73,2008,0,Barramundi(=Giant seaperch)
15,Barramundi(=Giant seaperch)_73,2009,0,Barramundi(=Giant seaperch)
15,Barramundi(=Giant seaperch)_73,2010,0,Barramundi(=Giant seaperch)
15,Barramundi(=Giant seaperch)_73,2011,0,Barramundi(=Giant seaperch)
15,Barramundi(=Giant seaperch)_73,2012,0,Barramundi(=Giant seaperch)
15,Barramundi(=Giant seaperch)_73,2013,0,Barramundi(=Giant seaperch)
15,Barramundi(=Giant seaperch)_73,2014,0,Barramundi(=Giant seaperch)
15,Barramundi(=Giant seaperch)_73,2015,0,Barramundi(=Giant seaperch)
15,Barramundi(=Giant seaperch)_73,2016,0,Barramundi(=Giant seaperch)
15,Caulerpa seaweeds_74,1950,185,Caulerpa seaweeds
15,Caulerpa seaweeds_74,1951,208,Caulerpa seaweeds
15,Caulerpa seaweeds_74,1952,233,Caulerpa seaweeds
15,Caulerpa seaweeds_74,1953,261,Caulerpa seaweeds
15,Caulerpa seaweeds_74,1954,293,Caulerpa seaweeds
15,Caulerpa seaweeds_74,1955,328,Caulerpa seaweeds
15,Caulerpa seaweeds_74,1956,368,Caulerpa seaweeds
15,Caulerpa seaweeds_74,1957,412,Caulerpa seaweeds
15,Caulerpa seaweeds_74,1958,462,Caulerpa seaweeds
15,Caulerpa seaweeds_74,1959,517,Caulerpa seaweeds
15,Caulerpa seaweeds_74,1960,580,Caulerpa seaweeds
15,Caulerpa seaweeds_74,1961,650,Caulerpa seaweeds
15,Caulerpa seaweeds_74,1962,728,Caulerpa seaweeds
15,Caulerpa seaweeds_74,1963,816,Caulerpa seaweeds
15,Caulerpa seaweeds_74,1964,915,Caulerpa seaweeds
15,Caulerpa seaweeds_74,1965,1025,Caulerpa seaweeds
15,Caulerpa seaweeds_74,1966,1149,Caulerpa seaweeds
15,Caulerpa seaweeds_74,1967,1288,Caulerpa seaweeds
15,Caulerpa seaweeds_74,1968,1444,Caulerpa seaweeds
15,Caulerpa seaweeds_74,1969,1618,Caulerpa seaweeds
15,Caulerpa seaweeds_74,1970,1813,Caulerpa seaweeds
15,Caulerpa seaweeds_74,1971,2032,Caulerpa seaweeds
15,Caulerpa seaweeds_74,1972,2278,Caulerpa seaweeds
15,Caulerpa seaweeds_74,1973,2553,Caulerpa seaweeds
15,Caulerpa seaweeds_74,1974,2861,Caulerpa seaweeds
15,Caulerpa seaweeds_74,1975,3206,Caulerpa seaweeds
15,Caulerpa seaweeds_74,1976,3594,Caulerpa seaweeds
15,Caulerpa seaweeds_74,1977,4027,Caulerpa seaweeds
15,Caulerpa seaweeds_74,1978,4514,Caulerpa seaweeds
15,Caulerpa seaweeds_74,1979,5059,Caulerpa seaweeds
15,Caulerpa seaweeds_74,1980,7964,Caulerpa seaweeds
15,Caulerpa seaweeds_74,1981,4979,Caulerpa seaweeds
15,Caulerpa seaweeds_74,1982,6523,Caulerpa seaweeds
15,Caulerpa seaweeds_74,1983,7932,Caulerpa seaweeds
15,Caulerpa seaweeds_74,1984,8781,Caulerpa seaweeds
15,Caulerpa seaweeds_74,1985,11278,Caulerpa seaweeds
15,Caulerpa seaweeds_74,1986,10436,Caulerpa seaweeds
15,Caulerpa seaweeds_74,1987,13250,Caulerpa seaweeds
15,Caulerpa seaweeds_74,1988,15384,Caulerpa seaweeds
15,Caulerpa seaweeds_74,1989,16122,Caulerpa seaweeds
15,Caulerpa seaweeds_74,1990,17471,Caulerpa seaweeds
15,Caulerpa seaweeds_74,1991,17027,Caulerpa seaweeds
15,Caulerpa seaweeds_74,1992,20970,Caulerpa seaweeds
15,Caulerpa seaweeds_74,1993,25169,Caulerpa seaweeds
15,Caulerpa seaweeds_74,1994,26787,Caulerpa seaweeds
15,Caulerpa seaweeds_74,1995,4040,Caulerpa seaweeds
15,Caulerpa seaweeds_74,1996,5141,Caulerpa seaweeds
15,Caulerpa seaweeds_74,1997,13713,Caulerpa seaweeds
15,Caulerpa seaweeds_74,1998,28704,Caulerpa seaweeds
15,Caulerpa seaweeds_74,1999,22751,Caulerpa seaweeds
15,Caulerpa seaweeds_74,2000,28296,Caulerpa seaweeds
15,Caulerpa seaweeds_74,2001,25155,Caulerpa seaweeds
15,Caulerpa seaweeds_74,2002,10790,Caulerpa seaweeds
15,Caulerpa seaweeds_74,2003,4163,Caulerpa seaweeds
15,Caulerpa seaweeds_74,2004,4252,Caulerpa seaweeds
15,Caulerpa seaweeds_74,2005,4309,Caulerpa seaweeds
15,Caulerpa seaweeds_74,2006,5444,Caulerpa seaweeds
15,Caulerpa seaweeds_74,2007,5177,Caulerpa seaweeds
15,Caulerpa seaweeds_74,2008,4288,Caulerpa seaweeds
15,Caulerpa seaweeds_74,2009,3881,Caulerpa seaweeds
15,Caulerpa seaweeds_74,2010,4309,Caulerpa seaweeds
15,Caulerpa seaweeds_74,2011,5145,Caulerpa seaweeds
15,Caulerpa seaweeds_74,2012,3928,Caulerpa seaweeds
15,Caulerpa seaweeds_74,2013,3029,Caulerpa seaweeds
15,Caulerpa seaweeds_74,2014,1199,Caulerpa seaweeds
15,Caulerpa seaweeds_74,2015,1219,Caulerpa seaweeds
15,Caulerpa seaweeds_74,2016,585,Caulerpa seaweeds
15,Cupped oysters nei_75,1973,50,Cupped oysters nei
15,Cupped oysters nei_75,1974,100,Cupped oysters nei
15,Cupped oysters nei_75,1975,782,Cupped oysters nei
15,Cupped oysters nei_75,1976,3695,Cupped oysters nei
15,Cupped oysters nei_75,1977,5346,Cupped oysters nei
15,Cupped oysters nei_75,1978,6863,Cupped oysters nei
15,Cupped oysters nei_75,1979,8246,Cupped oysters nei
15,Cupped oysters nei_75,1980,9495,Cupped oysters nei
15,Cupped oysters nei_75,1981,7178,Cupped oysters nei
15,Cupped oysters nei_75,1982,19002,Cupped oysters nei
15,Cupped oysters nei_75,1983,11310,Cupped oysters nei
15,Cupped oysters nei_75,1984,14617,Cupped oysters nei
15,Cupped oysters nei_75,1985,15261,Cupped oysters nei
15,Cupped oysters nei_75,1986,16465,Cupped oysters nei
15,Cupped oysters nei_75,1987,10361,Cupped oysters nei
15,Cupped oysters nei_75,1988,12445,Cupped oysters nei
15,Cupped oysters nei_75,1989,12819,Cupped oysters nei
15,Cupped oysters nei_75,1990,13485,Cupped oysters nei
15,Cupped oysters nei_75,1991,12154,Cupped oysters nei
15,Cupped oysters nei_75,1992,15103,Cupped oysters nei
15,Cupped oysters nei_75,1993,18290,Cupped oysters nei
15,Cupped oysters nei_75,1994,11697,Cupped oysters nei
15,Cupped oysters nei_75,1995,11918,Cupped oysters nei
15,Cupped oysters nei_75,1996,11896,Cupped oysters nei
15,Cupped oysters nei_75,1997,13897,Cupped oysters nei
15,Cupped oysters nei_75,1998,13418,Cupped oysters nei
15,Cupped oysters nei_75,1999,14804,Cupped oysters nei
15,Cupped oysters nei_75,2000,14222,Cupped oysters nei
15,Cupped oysters nei_75,2001,19042,Cupped oysters nei
15,Cupped oysters nei_75,2002,12570,Cupped oysters nei
15,Cupped oysters nei_75,2003,14510,Cupped oysters nei
15,Cupped oysters nei_75,2004,15915,Cupped oysters nei
15,Cupped oysters nei_75,2005,16495,Cupped oysters nei
15,Cupped oysters nei_75,2006,16838,Cupped oysters nei
15,Cupped oysters nei_75,2007,20508,Cupped oysters nei
15,Cupped oysters nei_75,2008,20175,Cupped oysters nei
15,Cupped oysters nei_75,2009,19931,Cupped oysters nei
15,Cupped oysters nei_75,2010,22525,Cupped oysters nei
15,Cupped oysters nei_75,2011,21462,Cupped oysters nei
15,Cupped oysters nei_75,2012,20648,Cupped oysters nei
15,Cupped oysters nei_75,2013,22070,Cupped oysters nei
15,Cupped oysters nei_75,2014,22355,Cupped oysters nei
15,Cupped oysters nei_75,2015,20261,Cupped oysters nei
15,Cupped oysters nei_75,2016,19512,Cupped oysters nei
15,Flathead lobster_76,1995,1,Flathead lobster
15,Flathead lobster_76,1996,3,Flathead lobster
15,Flathead lobster_76,1997,6,Flathead lobster
15,Flathead lobster_76,1998,2,Flathead lobster
15,Flathead lobster_76,1999,11,Flathead lobster
15,Flathead lobster_76,2000,12,Flathead lobster
15,Flathead lobster_76,2001,6,Flathead lobster
15,Flathead lobster_76,2002,3,Flathead lobster
15,Flathead lobster_76,2003,3,Flathead lobster
15,Flathead lobster_76,2004,5,Flathead lobster
15,Flathead lobster_76,2005,5,Flathead lobster
15,Flathead lobster_76,2006,4,Flathead lobster
15,Flathead lobster_76,2007,4,Flathead lobster
15,Flathead lobster_76,2008,4,Flathead lobster
15,Flathead lobster_76,2009,2,Flathead lobster
15,Flathead lobster_76,2010,2,Flathead lobster
15,Flathead lobster_76,2011,0,Flathead lobster
15,Flathead lobster_76,2012,0,Flathead lobster
15,Flathead lobster_76,2013,0,Flathead lobster
15,Flathead lobster_76,2014,0,Flathead lobster
15,Flathead lobster_76,2015,0,Flathead lobster
15,Flathead lobster_76,2016,0,Flathead lobster
15,Giant tiger prawn_77,1969,940,Giant tiger prawn
15,Giant tiger prawn_77,1970,960,Giant tiger prawn
15,Giant tiger prawn_77,1971,980,Giant tiger prawn
15,Giant tiger prawn_77,1972,990,Giant tiger prawn
15,Giant tiger prawn_77,1973,900,Giant tiger prawn
15,Giant tiger prawn_77,1974,1339,Giant tiger prawn
15,Giant tiger prawn_77,1975,1651,Giant tiger prawn
15,Giant tiger prawn_77,1976,2036,Giant tiger prawn
15,Giant tiger prawn_77,1977,2512,Giant tiger prawn
15,Giant tiger prawn_77,1978,3097,Giant tiger prawn
15,Giant tiger prawn_77,1979,1800,Giant tiger prawn
15,Giant tiger prawn_77,1980,819,Giant tiger prawn
15,Giant tiger prawn_77,1981,1530,Giant tiger prawn
15,Giant tiger prawn_77,1982,1620,Giant tiger prawn
15,Giant tiger prawn_77,1983,11687,Giant tiger prawn
15,Giant tiger prawn_77,1984,26357,Giant tiger prawn
15,Giant tiger prawn_77,1985,26537,Giant tiger prawn
15,Giant tiger prawn_77,1986,27980,Giant tiger prawn
15,Giant tiger prawn_77,1987,32380,Giant tiger prawn
15,Giant tiger prawn_77,1988,41458,Giant tiger prawn
15,Giant tiger prawn_77,1989,43539,Giant tiger prawn
15,Giant tiger prawn_77,1990,47591,Giant tiger prawn
15,Giant tiger prawn_77,1991,45740,Giant tiger prawn
15,Giant tiger prawn_77,1992,75996,Giant tiger prawn
15,Giant tiger prawn_77,1993,86096,Giant tiger prawn
15,Giant tiger prawn_77,1994,90426,Giant tiger prawn
15,Giant tiger prawn_77,1995,88850,Giant tiger prawn
15,Giant tiger prawn_77,1996,76220,Giant tiger prawn
15,Giant tiger prawn_77,1997,40079,Giant tiger prawn
15,Giant tiger prawn_78,1997,1,Giant tiger prawn
15,Giant tiger prawn_77,1998,36854,Giant tiger prawn
15,Giant tiger prawn_78,1998,5,Giant tiger prawn
15,Giant tiger prawn_77,1999,37906,Giant tiger prawn
15,Giant tiger prawn_78,1999,7,Giant tiger prawn
15,Giant tiger prawn_77,2000,40459,Giant tiger prawn
15,Giant tiger prawn_78,2000,8,Giant tiger prawn
15,Giant tiger prawn_77,2001,40698,Giant tiger prawn
15,Giant tiger prawn_78,2001,0.1,Giant tiger prawn
15,Giant tiger prawn_77,2002,35490,Giant tiger prawn
15,Giant tiger prawn_78,2002,3,Giant tiger prawn
15,Giant tiger prawn_77,2003,34997,Giant tiger prawn
15,Giant tiger prawn_78,2003,1,Giant tiger prawn
15,Giant tiger prawn_77,2004,35917,Giant tiger prawn
15,Giant tiger prawn_78,2004,0,Giant tiger prawn
15,Giant tiger prawn_77,2005,37720,Giant tiger prawn
15,Giant tiger prawn_78,2005,1,Giant tiger prawn
15,Giant tiger prawn_77,2006,38209,Giant tiger prawn
15,Giant tiger prawn_78,2006,0.1,Giant tiger prawn
15,Giant tiger prawn_77,2007,39825,Giant tiger prawn
15,Giant tiger prawn_78,2007,0,Giant tiger prawn
15,Giant tiger prawn_77,2008,45343,Giant tiger prawn
15,Giant tiger prawn_78,2008,0,Giant tiger prawn
15,Giant tiger prawn_77,2009,47830,Giant tiger prawn
15,Giant tiger prawn_78,2009,0.23,Giant tiger prawn
15,Giant tiger prawn_77,2010,48162,Giant tiger prawn
15,Giant tiger prawn_78,2010,0,Giant tiger prawn
15,Giant tiger prawn_77,2011,47495,Giant tiger prawn
15,Giant tiger prawn_78,2011,0,Giant tiger prawn
15,Giant tiger prawn_77,2012,48197,Giant tiger prawn
15,Giant tiger prawn_78,2012,0,Giant tiger prawn
15,Giant tiger prawn_77,2013,49467,Giant tiger prawn
15,Giant tiger prawn_78,2013,0,Giant tiger prawn
15,Giant tiger prawn_77,2014,47843,Giant tiger prawn
15,Giant tiger prawn_78,2014,0,Giant tiger prawn
15,Giant tiger prawn_77,2015,49527,Giant tiger prawn
15,Giant tiger prawn_78,2015,0,Giant tiger prawn
15,Giant tiger prawn_77,2016,49139,Giant tiger prawn
15,Giant tiger prawn_78,2016,0,Giant tiger prawn
15,Green mussel_79,1972,38,Green mussel
15,Green mussel_79,1973,74,Green mussel
15,Green mussel_79,1974,140,Green mussel
15,Green mussel_79,1975,182,Green mussel
15,Green mussel_79,1976,312,Green mussel
15,Green mussel_79,1977,1272,Green mussel
15,Green mussel_79,1978,2415,Green mussel
15,Green mussel_79,1979,2211,Green mussel
15,Green mussel_79,1980,3e3,Green mussel
15,Green mussel_79,1981,5659,Green mussel
15,Green mussel_79,1982,6308,Green mussel
15,Green mussel_79,1983,18506,Green mussel
15,Green mussel_79,1984,20306,Green mussel
15,Green mussel_79,1985,22680,Green mussel
15,Green mussel_79,1986,12144,Green mussel
15,Green mussel_79,1987,11644,Green mussel
15,Green mussel_79,1988,15502,Green mussel
15,Green mussel_79,1989,16403,Green mussel
15,Green mussel_79,1990,17515,Green mussel
15,Green mussel_79,1991,17345,Green mussel
15,Green mussel_79,1992,20459,Green mussel
15,Green mussel_79,1993,25070,Green mussel
15,Green mussel_79,1994,11355,Green mussel
15,Green mussel_79,1995,14688,Green mussel
15,Green mussel_79,1996,21027,Green mussel
15,Green mussel_79,1997,11658,Green mussel
15,Green mussel_79,1998,15533,Green mussel
15,Green mussel_79,1999,15654,Green mussel
15,Green mussel_79,2000,16957,Green mussel
15,Green mussel_79,2001,13513,Green mussel
15,Green mussel_79,2002,11646,Green mussel
15,Green mussel_79,2003,13490,Green mussel
15,Green mussel_79,2004,15038,Green mussel
15,Green mussel_79,2005,20159,Green mussel
15,Green mussel_79,2006,19690,Green mussel
15,Green mussel_79,2007,20114,Green mussel
15,Green mussel_79,2008,23017,Green mussel
15,Green mussel_79,2009,19936,Green mussel
15,Green mussel_79,2010,20877,Green mussel
15,Green mussel_79,2011,22443,Green mussel
15,Green mussel_79,2012,25660,Green mussel
15,Green mussel_79,2013,22894,Green mussel
15,Green mussel_79,2014,18762,Green mussel
15,Green mussel_79,2015,15949,Green mussel
15,Green mussel_79,2016,18775,Green mussel
15,"Groupers, seabasses nei_80",1990,2363,"Groupers, seabasses nei"
15,"Groupers, seabasses nei_80",1991,6765,"Groupers, seabasses nei"
15,"Groupers, seabasses nei_80",1992,349,"Groupers, seabasses nei"
15,"Groupers, seabasses nei_80",1993,709,"Groupers, seabasses nei"
15,"Groupers, seabasses nei_81",1993,63,"Groupers, seabasses nei"
15,"Groupers, seabasses nei_80",1994,2111,"Groupers, seabasses nei"
15,"Groupers, seabasses nei_81",1994,18,"Groupers, seabasses nei"
15,"Groupers, seabasses nei_80",1995,705,"Groupers, seabasses nei"
15,"Groupers, seabasses nei_81",1995,10,"Groupers, seabasses nei"
15,"Groupers, seabasses nei_80",1996,559,"Groupers, seabasses nei"
15,"Groupers, seabasses nei_81",1996,36,"Groupers, seabasses nei"
15,"Groupers, seabasses nei_80",1997,496,"Groupers, seabasses nei"
15,"Groupers, seabasses nei_81",1997,149,"Groupers, seabasses nei"
15,"Groupers, seabasses nei_80",1998,20,"Groupers, seabasses nei"
15,"Groupers, seabasses nei_81",1998,115,"Groupers, seabasses nei"
15,"Groupers, seabasses nei_80",1999,6,"Groupers, seabasses nei"
15,"Groupers, seabasses nei_81",1999,145,"Groupers, seabasses nei"
15,"Groupers, seabasses nei_80",2000,16,"Groupers, seabasses nei"
15,"Groupers, seabasses nei_81",2000,151,"Groupers, seabasses nei"
15,"Groupers, seabasses nei_80",2001,39,"Groupers, seabasses nei"
15,"Groupers, seabasses nei_81",2001,97,"Groupers, seabasses nei"
15,"Groupers, seabasses nei_80",2002,30,"Groupers, seabasses nei"
15,"Groupers, seabasses nei_81",2002,88,"Groupers, seabasses nei"
15,"Groupers, seabasses nei_80",2003,329,"Groupers, seabasses nei"
15,"Groupers, seabasses nei_81",2003,120,"Groupers, seabasses nei"
15,"Groupers, seabasses nei_80",2004,50,"Groupers, seabasses nei"
15,"Groupers, seabasses nei_81",2004,171,"Groupers, seabasses nei"
15,"Groupers, seabasses nei_80",2005,76,"Groupers, seabasses nei"
15,"Groupers, seabasses nei_81",2005,197,"Groupers, seabasses nei"
15,"Groupers, seabasses nei_80",2006,64,"Groupers, seabasses nei"
15,"Groupers, seabasses nei_81",2006,240,"Groupers, seabasses nei"
15,"Groupers, seabasses nei_80",2007,85,"Groupers, seabasses nei"
15,"Groupers, seabasses nei_81",2007,332,"Groupers, seabasses nei"
15,"Groupers, seabasses nei_80",2008,51,"Groupers, seabasses nei"
15,"Groupers, seabasses nei_81",2008,2561,"Groupers, seabasses nei"
15,"Groupers, seabasses nei_80",2009,59,"Groupers, seabasses nei"
15,"Groupers, seabasses nei_81",2009,862,"Groupers, seabasses nei"
15,"Groupers, seabasses nei_80",2010,70,"Groupers, seabasses nei"
15,"Groupers, seabasses nei_81",2010,1125,"Groupers, seabasses nei"
15,"Groupers, seabasses nei_80",2011,28,"Groupers, seabasses nei"
